root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
RT-293478c6b8	{{שרש|רכז|ר־כ־ז}}, [[גזרת השלמים]]	רכז	ר	כ	ז			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רכז	RG-293478c6b8	2	HITPAEL|PIEL	hewiktionary	wikt:conj:p32048:r266338:t0:התפעל עבר|wikt:conj:p32048:r266338:t0:פיעל עבר|wikt:entry:p10549:r520175:o0:t0|wikt:entry:p10550:r272200:o0:t0	0.96	SILVER	
RT-3b6e0616f2	{{שרש3|ע|פ|ל}}	עפל	ע	פ	ל			3	SHLEMIM	שלמים	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	E.C.C	guttural_containing	False	False	False	False	False	False	True	False	עפל	RG-3b6e0616f2	2	HIFIL|PUAL	hewiktionary	wikt:entry:p10596:r507728:o1640:t0|wikt:entry:p10754:r519748:o0:t0	0.8	SILVER	
RT-8b58d895f2	{{שרש3|ט|ק|ס}}, [[גזרת השלמים]]	טקס	ט	ק	ס			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	טקס	RG-8b58d895f2	2	PIEL|PUAL	hewiktionary	wikt:conj:p20092:r156810:t0:פועל עבר|wikt:conj:p20092:r156810:t0:פיעל עבר|wikt:entry:p10680:r519688:o2573:t0|wikt:entry:p10680:r519688:o3227:t0	0.96	SILVER	
RT-e15fe3e5bc	{{שרש|טכס|ט־כ־ס}},[[גזרת השלמים]].	טכס	ט	כ	ס			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	טכס	RG-e15fe3e5bc	2	PAAL|PIEL	hewiktionary	wikt:conj:p20091:r321472:t0:פיעל עבר|wikt:conj:p20091:r321472:t0:קל עבר|wikt:entry:p10681:r520045:o528:t0|wikt:entry:p10681:r520045:o62:t0	0.96	SILVER	
RT-2ad369fae5	"{{שרש|סוך|ס־ו־ך}}, [[גזרת נע""ו\י]]."	סוכ	ס	ו	כ			3	AYIN_WAW_YOD	"גזרת נע""ו\י"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.C	hollow_candidate	False	False	True	False	False	False	False	False	סוכ	RG-2ad369fae5	1	PAAL	hewiktionary	wikt:entry:p10711:r466464:o62:t0	0.8	SILVER	
RT-8603d92a06	"{{שרש3|א|שׁ|ם}}, שלמים פ""ג"	אשׁמ	א	ש	מ			3	SHLEMIM	"שלמים ; שלמים פ""ג"	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	A.C.C	initial_alef	False	False	False	False	False	False	True	False	אשמ	RG-0652f23752	2	HIFIL|NIFAL	hewiktionary	wikt:conj:p47651:r268934:t0:הפעיל עבר|wikt:conj:p47651:r268934:t0:נפעל עבר|wikt:entry:p10801:r520471:o1379:t0|wikt:entry:p63312:r497291:o0:t0	0.96	SILVER	
RT-3ddeb097f6	{{שרש3|שׂ|ט|ן}}	שׂטנ	ש	ט	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	שטנ	RG-c3f8565789	1	PAAL	hewiktionary	wikt:conj:p56626:r452306:t0:קל עבר|wikt:entry:p11055:r502888:o4711:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-c5d14618e6	{{שרש4|מ|ס|ר|ר|גזרה=המרובעים}}	מסרר	מ	ס	ר	ר		4			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R.R	quadriliteral	False	False	False	False	False	False	False	True	מסרר	RG-c5d14618e6	1	PIEL	hewiktionary	wikt:conj:p31396:r154377:t0:פיעל עבר|wikt:entry:p11072:r308010:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-f7ef7a0258	{{שרש|המר|ה־מ־ר}}	המר	ה	מ	ר			3			False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	H.C.R	guttural_containing	False	False	False	False	False	False	True	False	המר	RG-f7ef7a0258	1	PIEL	hewiktionary	wikt:conj:p17693:r76753:t0:פיעל עבר|wikt:entry:p11304:r488713:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-eaa416031d	{{שרש3|ע|ש|ה}}	עשה	ע	ש	ה			3			False	False	False	False	False	False	True	False	False	True	True	False	True	False	False	False	True	E.C.H	final_he	False	True	False	False	False	False	True	False	עשה	RG-eaa416031d	1	PIEL	hewiktionary	wikt:entry:p11324:r516384:o1884:t0|wikt:entry:p53381:r493222:o0:t0	0.9	SILVER	ROOT_SHARES_ORTHOGRAPHY_WITH_OTHER_ROOT|SHIN_SIN_UNRESOLVED|TRADITIONAL_CLASS_NOT_STATED
RT-5a8a301268	{{שרש3|כ|מ|ר|א}}	כמר	כ	מ	ר			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	כמר	RG-5a8a301268	3	NIFAL|PAAL|PIEL	hewiktionary	wikt:entry:p11428:r513693:o5304:t0|wikt:entry:p11428:r513693:o6451:t0|wikt:entry:p58135:r423825:o0:t0	0.8	SILVER	
RT-ad9fc1f996	ח-ו-ל	חול	ח	ו	ל			3			False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	X.W.C	hollow_candidate	False	False	True	False	False	False	True	False	חול	RG-ad9fc1f996	1	HUFAL	hewiktionary	wikt:conj:p17741:r321035:t0:הופעל עבר|wikt:conj:p20089:r163651:t0:הופעל עבר|wikt:entry:p11444:r494232:o0:t0|wikt:entry:p11444:r494232:o663:t0	0.0	QUESTIONABLE	TRADITIONAL_CLASS_NOT_STATED
RT-4f1632f237	{{שרש3|ג|ש|ם|א}}	גשׁמ	ג	ש	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	גשמ	RG-21de1cb5d6	1	PUAL	hewiktionary	wikt:entry:p11560:r521831:o4795:t0	0.8	SILVER	SHIN_SIN_FROM_FORM|TRADITIONAL_CLASS_NOT_STATED
RT-7c150ded9e	{{שרש|פרגע|פ־ר־ג־ע}}, מרובעים	פרגע	פ	ר	ג	ע		4	QUADRILITERAL	מרובעים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C.E	quadriliteral	False	False	False	False	False	False	True	True	פרגע	RG-7c150ded9e	1	PIEL	hewiktionary	wikt:entry:p11592:r241812:o0:t0	0.8	SILVER	
RT-148c42c1e0	{{שרש|בלגן|ב־ל־ג־ן}}, [[גזרת המרובעים]]	בלגנ	ב	ל	ג	נ		4	QUADRILITERAL	גזרת המרובעים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C.N	quadriliteral	False	False	False	False	False	False	False	True	בלגנ	RG-148c42c1e0	1	PIEL	hewiktionary	wikt:entry:p11616:r520419:o1658:t0	0.8	SILVER	
RT-47b9c03197	{{שרש|ערגל|ע־ר־ג־ל}}, מרובעים	ערגל	ע	ר	ג	ל		4	QUADRILITERAL	מרובעים	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	E.R.C.C	quadriliteral	False	False	False	False	False	False	True	True	ערגל	RG-47b9c03197	1	PIEL	hewiktionary	wikt:entry:p11625:r513646:o0:t0	0.8	SILVER	
RT-36cbbe8348	"{{שרש|שׁנא|שׁ־נ־א}}, [[גזרת נל""א]]"	שׁנא	ש	נ	א			3	LAMED_ALEF	"גזרת נל""א"	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	C.N.A	final_alef	False	False	False	False	False	False	True	False	שנא	RG-f276ebbe55	2	PIEL|PUAL	hewiktionary	wikt:entry:p11656:r500779:o2537:t0|wikt:entry:p11656:r500779:o3344:t0	0.8	SILVER	ROOT_SHARES_ORTHOGRAPHY_WITH_OTHER_ROOT
RT-34a72638ec	{{שרש|קטם|ק־ט־ם}}	קטמ	ק	ט	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	קטמ	RG-34a72638ec	1	PAAL	hewiktionary	wikt:conj:p20040:r413984:t0:קל עבר|wikt:entry:p11798:r495392:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-4b83fd92fe	{{שרש|שׁדך|שׁ־ד־ך}}, שלמים	שׁדכ	ש	ד	כ			3	SHLEMIM	שלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שדכ	RG-12bf4a36ac	1	PIEL	hewiktionary	wikt:entry:p11886:r320440:o0:t0	0.8	SILVER	
RT-eb469cc43f	{{שרש|חרבן|ח־ר־ב־ן}}, מרובעים	חרבנ	ח	ר	ב	נ		4	QUADRILITERAL	מרובעים	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	X.R.C.N	quadriliteral	False	False	False	False	False	False	True	True	חרבנ	RG-eb469cc43f	1	PIEL	hewiktionary	wikt:conj:p13116:r431567:t0:פיעל עבר|wikt:entry:p11895:r513295:o1973:t0	0.96	SILVER	
RT-3e4b110e88	{{שרש3|ג|ב|ן|ב|גזרה=השלמים}}	גבנ	ג	ב	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	גבנ	RG-3e4b110e88	1	PIEL	hewiktionary	wikt:entry:p11963:r378896:o2093:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-c62b17093d	"{{שרש3|ג|ר|ף}}, ע""ג"	גרפ	ג	ר	פ			3	AYIN_GUTTURAL+SHLEMIM	"גזרת השלמים ; ע""ג"	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	גרפ	RG-c62b17093d	2	PAAL|PIEL	hewiktionary	wikt:entry:p11967:r518250:o0:t0|wikt:entry:p11967:r518250:o685:t0	0.8	SILVER	TRADITIONAL_CLASS_VARIES_ACROSS_ENTRIES
RT-c924174bc4	{{שרש3|מ|ת|ק}}	מתק	מ	ת	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	מתק	RG-c924174bc4	3	HIFIL|PAAL|PIEL	hewiktionary	wikt:conj:p56486:r392775:t0:הפעיל עבר|wikt:conj:p56486:r392775:t0:פיעל עבר|wikt:conj:p56486:r392775:t0:קל עבר|wikt:entry:p12073:r518867:o1194:t0|wikt:entry:p12073:r518867:o1924:t0|wikt:entry:p45560:r407323:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-8a8093988e	{{שרש3|ב|ק|ק}}, כפולים.	בקק	ב	ק	ק			3	AYIN_AYIN	כפולים.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	בקק	RG-8a8093988e	2	NIFAL|PAAL	hewiktionary	wikt:entry:p12205:r446418:o0:t0|wikt:entry:p58169:r408528:o0:t0	0.8	SILVER	
RT-87076bf8ad	{{שרש3|נ|שׁ|ר}}	נשׁר	נ	ש	ר			3			True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	N.C.R	initial_nun	False	False	False	True	False	False	False	False	נשר	RG-e4da180980	2	PAAL|PIEL	hewiktionary	wikt:entry:p12258:r512996:o0:t0|wikt:entry:p12258:r512996:o1038:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ce96494b0f	"{{שרש|גרט|ג־ר־ט}}, ע""ג."	גרט	ג	ר	ט			3	AYIN_GUTTURAL	"ע""ג."	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	גרט	RG-ce96494b0f	1	PAAL	hewiktionary	wikt:entry:p12264:r364993:o0:t0	0.8	SILVER	
RT-e5ec6622dd	{{שרש|ברבר|ב־ר־ב־ר}}, מרובעים	ברבר	ב	ר	ב	ר		4	QUADRILITERAL	מרובעים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	C.R.C.R	quadriliteral	False	False	False	False	False	False	False	True	ברבר	RG-e5ec6622dd	2	HITPAEL|PIEL	hewiktionary	wikt:entry:p12367:r448806:o0:t0|wikt:entry:p57428:r409862:o85:t0	0.8	SILVER	
RT-8a63c8af7b	{{שרש3|ק|ל|ח|א}}	קלח	ק	ל	ח			3			False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	קלח	RG-8a63c8af7b	2	PAAL|PIEL	hewiktionary	wikt:entry:p12445:r512576:o21:t0|wikt:entry:p12445:r512576:o897:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ef81512274	{{שרש|פתק|פ־ת־ק}}, שלמים.	פתק	פ	ת	ק			3	SHLEMIM	שלמים.	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פתק	RG-ef81512274	1	PAAL	hewiktionary	wikt:entry:p12502:r496723:o1123:t0	0.8	SILVER	
RT-581441c01f	{{שרש3|ג|י|ס}}	גיס	ג	י	ס			3			False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	C.Y.C	hollow_candidate	False	False	True	False	False	False	False	False	גיס	RG-581441c01f	1	PIEL	hewiktionary	wikt:conj:p43515:r266467:t0:פיעל עבר|wikt:entry:p12605:r522296:o2315:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-a3dec951dc	{{שרש3|א|ת|ה}}	אתה	א	ת	ה			3			False	False	False	True	False	False	True	False	False	True	True	False	True	False	False	False	True	A.C.H	final_he	False	True	False	False	False	False	True	False	אתה	RG-a3dec951dc	1	PAAL	hewiktionary	wikt:entry:p12642:r521985:o2393:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-c6ade8625c	{{שרש3|ק|ב|ב}}	קבב	ק	ב	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	קבב	RG-c6ade8625c	1	PAAL	hewiktionary	wikt:entry:p12935:r522185:o72:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-a8d380fafa	{{שרש4|ס|ר|ב|ל}}	סרבל	ס	ר	ב	ל		4			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C.C	quadriliteral	False	False	False	False	False	False	False	True	סרבל	RG-a8d380fafa	1	PIEL	hewiktionary	wikt:conj:p56647:r411921:t0:פיעל עבר|wikt:entry:p12958:r424686:o1403:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d67a276102	{{שרש3|שׁ|ק|ץ|גזרה=שלמים}}	שׁקצ	ש	ק	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	שקצ	RG-7076fabf31	1	PIEL	hewiktionary	wikt:entry:p13187:r513899:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-fbb1fea468	"{{שרש3|פ|כ|ה}}, [[גזרת נל""י/ה]]"	פכה	פ	כ	ה			3	LAMED_YOD_HE	"גזרת נל""י/ה"	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	True	C.C.H	final_he	False	True	False	False	False	False	True	False	פכה	RG-fbb1fea468	1	PIEL	hewiktionary	wikt:entry:p13194:r520464:o0:t0	0.8	SILVER	
RT-9b12f0eb59	{{שרש4|מ|שׁ|מ|שׁ}}	משׁמשׁ	מ	ש	מ	ש		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	משמש	RG-0b307c0efa	1	PIEL	hewiktionary	wikt:entry:p13351:r436690:o112:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-7fb93eeb5f	"{{שרש3|א|ה|ל}}, [[גזרת השלמים]], [[פ""ג]], [[ע""ג]]"	אהל	א	ה	ל			3	SHLEMIM	גזרת השלמים	False	False	False	True	False	False	False	False	False	False	True	True	False	False	False	False	True	A.H.C	initial_alef	False	False	False	False	False	False	True	False	אהל	RG-7fb93eeb5f	2	PAAL|PIEL	hewiktionary	wikt:entry:p13827:r517630:o4128:t0|wikt:entry:p13827:r517630:o4519:t0	0.8	SILVER	
RT-576bf04ada	"{{שרש3|מ|ו|ר|גזרה=נע""ו/י}} (ניטה לפי ע""ע)"	מור	מ	ו	ר			3	AYIN_AYIN	"(ניטה לפי ע""ע)"	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	C.W.R	hollow_candidate	False	False	True	False	False	False	False	False	מור	RG-576bf04ada	2	HIFIL|NIFAL	hewiktionary	wikt:conj:p34691:r517330:t0:הפעיל עבר|wikt:conj:p34691:r517330:t0:נפעל עבר|wikt:entry:p13877:r520843:o3471:t0|wikt:entry:p64122:r517329:o0:t0	0.96	SILVER	
RT-5919e85bdb	"{{שרש3|נ|מ|ר}}, חסרי פ""נ"	נמר	נ	מ	ר			3	PE_NUN	"חסרי פ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	N.C.R	initial_nun	False	False	False	True	False	False	False	False	נמר	RG-5919e85bdb	1	PIEL	hewiktionary	wikt:entry:p13877:r520843:o4712:t0	0.8	SILVER	
RT-36e4382030	{{שרש3|צ|ר|ר|גזרה=הכפולים}}	צרר	צ	ר	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	C.R.R+GEM	geminate	False	False	False	False	False	True	False	False	צרר	RG-36e4382030	3	HIFIL|PAAL	hewiktionary	wikt:conj:p30754:r518944:t0:הפעיל עבר|wikt:conj:p30754:r518944:t0:קל עבר|wikt:entry:p13896:r517389:o960:t0|wikt:entry:p50364:r520875:o0:t0|wikt:entry:p50364:r520875:o1082:t0|wikt:entry:p50454:r422936:o0:t0	0.992	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-dc2e972ed7	{{שרש3|א|ו|ד}}	אוד	א	ו	ד			3			False	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	True	A.W.C	hollow_candidate	False	False	True	False	False	False	True	False	אוד	RG-dc2e972ed7	1	PIEL	hewiktionary	wikt:entry:p13903:r482439:o2258:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-6a915475dc	{{שרש|טבל א|ט־ב־ל <small>א</small>}}	טבל	ט	ב	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	טבל	RG-6a915475dc	1	PAAL	hewiktionary	wikt:entry:p13937:r521253:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-e02858d685	{{שרש3|מ|ח|ק}}	מחק	מ	ח	ק			3			False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.X.C	guttural_containing	False	False	False	False	False	False	True	False	מחק	RG-e02858d685	2	PAAL|PIEL	hewiktionary	wikt:conj:p22498:r390143:t0:פיעל עבר|wikt:conj:p22498:r390143:t0:קל עבר|wikt:entry:p14029:r512286:o1450:t0|wikt:entry:p14029:r512286:o1:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-04554793f3	"{{שרש3|נ|י|ר|גזרה=נע""ו/י}}"	ניר	נ	י	ר			3			True	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	N.Y.R	hollow_candidate	False	False	True	True	False	False	False	False	ניר	RG-04554793f3	1	PAAL	hewiktionary	wikt:conj:p33288:r266413:t0:קל עבר|wikt:entry:p14041:r522931:o3931:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-87764e85af	{{שרש3|פ|ל|ט}}	פלט	פ	ל	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פלט	RG-87764e85af	1	PAAL	hewiktionary	wikt:entry:p14075:r438103:o17:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-d81562faa2	{{שרש3|פ|ק|ס}}	פקס	פ	ק	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פקס	RG-d81562faa2	1	PAAL	hewiktionary	wikt:entry:p14102:r512051:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-7b01fb170c	{{שרש|פרף|פ־ר־ף}}, [[גזרת השלמים]]	פרפ	פ	ר	פ			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	פרפ	RG-7b01fb170c	1	PAAL	hewiktionary	wikt:entry:p14180:r472269:o0:t0	0.8	SILVER	
RT-f41517fa35	{{שרש|רכס א|ר־כ־ס <small>א</small>}}, [[גזרת השלמים]]	רכס	ר	כ	ס			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רכס	RG-f41517fa35	2	PAAL|PIEL	hewiktionary	wikt:entry:p14194:r518955:o0:t0|wikt:entry:p14194:r518955:o1389:t0	0.8	SILVER	
RT-e040a7ddb1	"{{שרש3|נ|ג|ב}}, [[גזרת חפ""נ]]"	נגב	נ	ג	ב			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נגב	RG-e040a7ddb1	2	PAAL|PIEL	hewiktionary	wikt:entry:p14236:r498381:o3178:t0|wikt:entry:p14236:r498381:o3508:t0|wikt:entry:p14236:r498381:o3822:t0	0.96	SILVER	
RT-467438c5ec	{{שרש|לפת א|ל־פ־ת <small>א</small>}}	לפת	ל	פ	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	לפת	RG-467438c5ec	2	PAAL|PIEL	hewiktionary	wikt:entry:p14334:r514052:o0:t0|wikt:entry:p14334:r514052:o588:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-fa1557a159	"{{שרש3|י|ת|ד}}, [[גזרת נפ""יו]]"	יתד	י	ת	ד			3	PE_YOD_WAW	"גזרת נפ""יו"	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	Y.C.C	initial_yod_waw	False	False	False	False	True	False	False	False	יתד	RG-fa1557a159	1	PAAL	hewiktionary	wikt:conj:p48246:r274205:t0:קל עבר|wikt:entry:p14355:r517272:o3234:t0	0.96	SILVER	
RT-8d9c64f696	{{שרש4|פ|שׁ|פ|שׁ}}	פשׁפשׁ	פ	ש	פ	ש		4			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	C.C.C.C	quadriliteral	False	False	False	False	False	False	False	True	פשפש	RG-58cf7c40e7	1	PIEL	hewiktionary	wikt:entry:p14419:r520871:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-0a0b1af817	{{שרש3|נ|פ|ט}}, שלמים	נפט	נ	פ	ט			3	SHLEMIM	שלמים	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נפט	RG-0a0b1af817	1	PIEL	hewiktionary	wikt:entry:p14475:r519920:o2059:t0	0.8	SILVER	
