record_id	record_type	lemma	source_primary	quality_tier	missing_fields	details
LX-48a80b73be.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-48bfd8a959.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-48bfd8a959.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-48bfd8a959.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-48bfd8a959.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-48d30fcf6d.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-48d30fcf6d.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-48d30fcf6d.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-48d30fcf6d.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4922773f69.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4922773f69.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4922773f69.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4922773f69.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-49258338f2.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-49258338f2.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-49258338f2.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-49258338f2.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4932d03a8f.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4932d03a8f.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4932d03a8f.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4932d03a8f.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-49963640d2.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-49963640d2.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-49963640d2.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-49963640d2.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-49a519e20b.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-49a519e20b.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-49a519e20b.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-49a519e20b.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-49c7ff3bf5.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-49c7ff3bf5.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-49c7ff3bf5.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-49c7ff3bf5.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4a1291f210.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4a1291f210.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4a1291f210.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4a1291f210.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4a13629343.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4a13629343.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4a13629343.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4a500afd61.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4a500afd61.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4a500afd61.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4a500afd61.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4af047af4c.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4af047af4c.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4af047af4c.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4af047af4c.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4b010f53ca.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4b010f53ca.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4b010f53ca.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4b010f53ca.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4b37a3acd7.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4b7a6949b3.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4b7a6949b3.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4b7a6949b3.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4b7a6949b3.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4b7a6949b3.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4b81f78a2b.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4b81f78a2b.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4b81f78a2b.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4b81f78a2b.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4c102df746.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4c148f8626.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4c148f8626.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4c148f8626.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4c148f8626.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4c22d3d2bb.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4cfbc9283b.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4cfbc9283b.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4cfbc9283b.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4cfbc9283b.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4cfbc9283b.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4d4221d3d3.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4de31e0c1d.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4e304ebaae.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4e304ebaae.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4e304ebaae.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4e304ebaae.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4e553a4a66.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4e553a4a66.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4e553a4a66.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4e553a4a66.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4eee71a503.PRS.MSG	form		hewiktionary	QUESTIONABLE	form_unvocalized	PRS.MSG
LX-4eee71a503.FUT.3MSG	form		hewiktionary	QUESTIONABLE	form_unvocalized	FUT.3MSG
LX-4eee71a503.IMP.2MSG	form		hewiktionary	QUESTIONABLE	form_unvocalized	IMP.2MSG
LX-4eee71a503.NFIN	form		hewiktionary	QUESTIONABLE	form_unvocalized	NFIN
LX-4f2456d201.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4f2456d201.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4f2456d201.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4f2456d201.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4fb4ced786.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-4fcf5c1d32.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4fcf5c1d32.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4fcf5c1d32.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4fcf5c1d32.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4fd35f282c.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4fd35f282c.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4fd35f282c.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4fd35f282c.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-4fd42327b6.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-4fd42327b6.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-4fd42327b6.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-4fd42327b6.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-505eab44cd.FUT.3FPL	form		unimorph_heb	QUESTIONABLE	form_unvocalized	FUT.3FPL
LX-506463b7be.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-506463b7be.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-506463b7be.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-506463b7be.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-50b5f0bda2.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-50b5f0bda2.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-50b5f0bda2.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-50b5f0bda2.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-50bbf76633.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-50e94d69c7.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-50e94d69c7.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-50e94d69c7.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-50e94d69c7.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-517a5e5540.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-518983d9a7.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-51d4d2e080.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-51d4d2e080.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-51d4d2e080.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-51d4d2e080.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-525c7bfb30.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-527a56a45f.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-527a56a45f.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-527a56a45f.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-527a56a45f.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-52f696259c.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-52f696259c.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-52f696259c.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-52f696259c.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5323a3a394.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-534a07fc86.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-534a07fc86.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-534a07fc86.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-534a07fc86.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-544361efd9.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-544361efd9.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-544361efd9.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-544361efd9.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-548d2a432f.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-548d2a432f.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-548d2a432f.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-548f1a67ca.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-54a8c8346c.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-54dacfb337.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-557865dae9.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-55de2795e0.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-55de2795e0.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-55de2795e0.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-55de2795e0.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-569f3a897a.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-569f3a897a.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-569f3a897a.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-569f3a897a.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-56bb34a93a.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-56bb34a93a.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-56bb34a93a.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-56bb34a93a.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-571d85eb06.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-571d85eb06.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-571d85eb06.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-571d85eb06.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-57336e3057.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-57336e3057.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-57336e3057.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-57bc50a604.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-57bc50a604.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-57bc50a604.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-57bc50a604.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-57eb0ee197.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-57eb0ee197.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-57eb0ee197.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-57eb0ee197.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-589398857c.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-589398857c.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-589398857c.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-589398857c.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-58d362f1a4.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-58d362f1a4.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-58d362f1a4.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-58d362f1a4.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-59df3d0264.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-59df3d0264.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-59df3d0264.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-59df3d0264.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5a320289a5.PST.3MSG	form		hewiktionary	QUESTIONABLE	form_unvocalized	PST.3MSG
LX-5a49dbec84.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5a49dbec84.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5a49dbec84.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5a49dbec84.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5a82ad03c3.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5a82ad03c3.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5a964a3c70.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5a964a3c70.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5a964a3c70.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5a964a3c70.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5af11279a9.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5af11279a9.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5af11279a9.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5af11279a9.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5b636c65ee.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5b8dc83a07.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5b8dc83a07.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5b8dc83a07.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5b8dc83a07.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5bd0a836ed.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5bd0a836ed.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5c52b1e990.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5c52b1e990.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5c52b1e990.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5c52b1e990.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5c8e1c7306.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5c8e1c7306.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5c8e1c7306.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5c8e1c7306.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5d4711bc30.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5d4711bc30.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5d4711bc30.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5d4711bc30.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5d4711bc30.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5d81a46081.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5df7c61d65.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5df7c61d65.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5df7c61d65.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5df7c61d65.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5df7c61d65.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5e44df6bb0.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5e44df6bb0.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5e44df6bb0.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5e44df6bb0.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5e660f2389.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5e660f2389.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5e660f2389.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5e660f2389.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5e6eea2d95.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5e6eea2d95.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5e6eea2d95.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5e6eea2d95.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5e6ef008f5.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5e6ef008f5.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5e6ef008f5.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5e6ef008f5.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5ebc0ee3d6.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5ebc0ee3d6.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5ebc0ee3d6.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5eeef4fb61.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5eeef4fb61.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5eeef4fb61.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5ef157ccc5.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5f0a664913.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5f487f22df.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-5f487f22df.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-5f487f22df.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-5f487f22df.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-5f78e3e614.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-5ffdc8bb8a.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-616d4df8a6.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-616d4df8a6.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-616d4df8a6.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-61c4cdd43a.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-61c4cdd43a.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-61c4cdd43a.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-61c4cdd43a.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-625edf3006.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-625edf3006.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-625edf3006.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-625edf3006.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-62c251cc6f.PST.3MSG	form		hewiktionary	SILVER	form_unvocalized	PST.3MSG
LX-62c251cc6f.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-62c251cc6f.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-62c251cc6f.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-62c251cc6f.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-634a999ac8.PST.3MSG	form		hewiktionary	QUESTIONABLE	form_unvocalized	PST.3MSG
LX-634c88bc53.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-634c88bc53.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-634c88bc53.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-634c88bc53.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-64d40615c5.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-64d40615c5.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-64d40615c5.IMP.2MSG	form		hewiktionary	SILVER	form_unvocalized	IMP.2MSG
LX-64d40615c5.NFIN	form		hewiktionary	SILVER	form_unvocalized	NFIN
LX-65a8e4727b.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-65a8e4727b.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
LX-65b067c891.PRS.MSG	form		hewiktionary	SILVER	form_unvocalized	PRS.MSG
LX-65b067c891.FUT.3MSG	form		hewiktionary	SILVER	form_unvocalized	FUT.3MSG
