example_id	pair_id	condition	lexeme_id	source_form	source_cell	target_cell	target_features	target_form	analysis__root_id	analysis__root	analysis__root_orthographic	analysis__orthographic_root_group_id	analysis__root_length	analysis__binyan	analysis__root_binyan_key	analysis__structural_class	analysis__structural_signature	analysis__traditional_class	analysis__sc_strong	analysis__sc_final_he	analysis__sc_hollow_candidate	analysis__sc_initial_nun	analysis__sc_initial_yod_waw	analysis__sc_geminate	analysis__sc_guttural_containing	analysis__sc_quadriliteral	analysis__lemma_vocalized	analysis__lexeme_quality_tier	analysis__source_form_quality_tier	analysis__target_form_quality_tier	analysis__example_quality_tier	analysis__eligible_default	analysis__source_form_id	analysis__target_form_id	analysis__source_ids	analysis__lexeme_source_primary	analysis__target_is_syncretic	analysis__target_syncretism_group	analysis__target_same_form_past_cells	analysis__source_equals_target	analysis__target_form_length
PR:unv:LX-9c9931e2cb:PST.3MSG>PST.1PL	LX-9c9931e2cb:PST.3MSG>PST.1PL	unv	LX-9c9931e2cb	כיתר	PST.3MSG	PST.1PL	PST,1,PL	כיתרנו	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.1PL	heb_voc:25049|heb:25135|heb_voc:25050|heb:25138	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-9c9931e2cb:PST.3MSG>PST.2MPL	LX-9c9931e2cb:PST.3MSG>PST.2MPL	unv	LX-9c9931e2cb	כיתר	PST.3MSG	PST.2MPL	PST,2,PL,MASC	כיתרתם	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2MPL	heb_voc:25049|heb:25135|heb_voc:25053|heb:25142	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-9c9931e2cb:PST.3MSG>PST.2FPL	LX-9c9931e2cb:PST.3MSG>PST.2FPL	unv	LX-9c9931e2cb	כיתר	PST.3MSG	PST.2FPL	PST,2,PL,FEM	כיתרתן	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2FPL	heb_voc:25049|heb:25135|heb_voc:25054|heb:25143	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-9c9931e2cb:PST.3MSG>PST.3PL	LX-9c9931e2cb:PST.3MSG>PST.3PL	unv	LX-9c9931e2cb	כיתר	PST.3MSG	PST.3PL	PST,3,PL	כיתרו	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.3PL	heb_voc:25049|heb:25135|heb_voc:25048|heb:25137	unimorph_heb	False		PST.3PL	False	5
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.1SG	LX-9c9931e2cb:PST.3MSG>PST.1SG	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.1SG	PST,1,SG	כִּתַּרְתִּי	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.1SG	heb_voc:25049|heb:25135|heb_voc:25052|heb:25141	unimorph_heb	False		PST.1SG	False	12
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.2MSG	LX-9c9931e2cb:PST.3MSG>PST.2MSG	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.2MSG	PST,2,SG,MASC	כִּתַּרְתָּ	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2MSG	heb_voc:25049|heb:25135|heb_voc:25055|heb:25139	unimorph_heb	False		PST.2MSG	False	11
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.2FSG	LX-9c9931e2cb:PST.3MSG>PST.2FSG	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.2FSG	PST,2,SG,FEM	כִּתַּרְתְּ	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2FSG	heb_voc:25049|heb:25135|heb_voc:25051|heb:25140	unimorph_heb	False		PST.2FSG	False	11
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.3FSG	LX-9c9931e2cb:PST.3MSG>PST.3FSG	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.3FSG	PST,3,SG,FEM	כִּתְּרָה	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.3FSG	heb_voc:25049|heb:25135|heb_voc:25047|heb:25136	unimorph_heb	False		PST.3FSG	False	9
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.1PL	LX-9c9931e2cb:PST.3MSG>PST.1PL	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.1PL	PST,1,PL	כִּתַּרְנוּ	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.1PL	heb_voc:25049|heb:25135|heb_voc:25050|heb:25138	unimorph_heb	False		PST.1PL	False	11
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.2MPL	LX-9c9931e2cb:PST.3MSG>PST.2MPL	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.2MPL	PST,2,PL,MASC	כִּתַּרְתֶּם	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2MPL	heb_voc:25049|heb:25135|heb_voc:25053|heb:25142	unimorph_heb	False		PST.2MPL	False	12
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.2FPL	LX-9c9931e2cb:PST.3MSG>PST.2FPL	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.2FPL	PST,2,PL,FEM	כִּתַּרְתֶּן	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.2FPL	heb_voc:25049|heb:25135|heb_voc:25054|heb:25143	unimorph_heb	False		PST.2FPL	False	12
PR:voc:LX-9c9931e2cb:PST.3MSG>PST.3PL	LX-9c9931e2cb:PST.3MSG>PST.3PL	voc	LX-9c9931e2cb	כִּתֵּר	PST.3MSG	PST.3PL	PST,3,PL	כִּתְּרוּ	RT-a6043b4eca	כתר	כתר	RG-a6043b4eca	3	PIEL	RT-a6043b4eca|PIEL	strong	C.C.R	SHLEMIM	True	False	False	False	False	False	False	False	כִּתֵּר	GOLD	GOLD	GOLD	GOLD	True	LX-9c9931e2cb.PST.3MSG	LX-9c9931e2cb.PST.3PL	heb_voc:25049|heb:25135|heb_voc:25048|heb:25137	unimorph_heb	False		PST.3PL	False	9
PR:unv:LX-9cae0823c4:PST.3MSG>PST.1SG	LX-9cae0823c4:PST.3MSG>PST.1SG	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.1SG	PST,1,SG	שביתי	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.1SG	heb_voc:32189|heb:31627|heb_voc:32187|heb:31637	unimorph_heb	False		PST.1SG	False	5
PR:unv:LX-9cae0823c4:PST.3MSG>PST.2MSG	LX-9cae0823c4:PST.3MSG>PST.2MSG	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.2MSG	PST,2,SG,MASC	שבית	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2MSG	heb_voc:32189|heb:31627|heb_voc:32188|heb:31635	unimorph_heb	True	LX-9cae0823c4:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-9cae0823c4:PST.3MSG>PST.2FSG	LX-9cae0823c4:PST.3MSG>PST.2FSG	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.2FSG	PST,2,SG,FEM	שבית	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2FSG	heb_voc:32189|heb:31627|heb_voc:32186|heb:31636	unimorph_heb	True	LX-9cae0823c4:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-9cae0823c4:PST.3MSG>PST.3FSG	LX-9cae0823c4:PST.3MSG>PST.3FSG	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.3FSG	PST,3,SG,FEM	שבתה	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.3FSG	heb_voc:32189|heb:31627|heb_voc:32184|heb:31640	unimorph_heb	False		PST.3FSG	False	4
PR:unv:LX-9cae0823c4:PST.3MSG>PST.1PL	LX-9cae0823c4:PST.3MSG>PST.1PL	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.1PL	PST,1,PL	שבינו	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.1PL	heb_voc:32189|heb:31627|heb_voc:32185|heb:31634	unimorph_heb	False		PST.1PL	False	5
PR:unv:LX-9cae0823c4:PST.3MSG>PST.2MPL	LX-9cae0823c4:PST.3MSG>PST.2MPL	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.2MPL	PST,2,PL,MASC	שביתם	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2MPL	heb_voc:32189|heb:31627|heb_voc:32179|heb:31638	unimorph_heb	False		PST.2MPL	False	5
PR:unv:LX-9cae0823c4:PST.3MSG>PST.2FPL	LX-9cae0823c4:PST.3MSG>PST.2FPL	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.2FPL	PST,2,PL,FEM	שביתן	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2FPL	heb_voc:32189|heb:31627|heb_voc:32180|heb:31639	unimorph_heb	False		PST.2FPL	False	5
PR:unv:LX-9cae0823c4:PST.3MSG>PST.3PL	LX-9cae0823c4:PST.3MSG>PST.3PL	unv	LX-9cae0823c4	שבה	PST.3MSG	PST.3PL	PST,3,PL	שבו	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.3PL	heb_voc:32189|heb:31627|heb_voc:32190|heb:31629	unimorph_heb	True	LX-9cae0823c4:U3	PST.3PL	False	3
PR:voc:LX-9cae0823c4:PST.3MSG>PST.1SG	LX-9cae0823c4:PST.3MSG>PST.1SG	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.1SG	PST,1,SG	שָׁבִיתִי	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.1SG	heb_voc:32189|heb:31627|heb_voc:32187|heb:31637	unimorph_heb	False		PST.1SG	False	9
PR:voc:LX-9cae0823c4:PST.3MSG>PST.2MSG	LX-9cae0823c4:PST.3MSG>PST.2MSG	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.2MSG	PST,2,SG,MASC	שָׁבִיתָ	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2MSG	heb_voc:32189|heb:31627|heb_voc:32188|heb:31635	unimorph_heb	False		PST.2MSG	False	8
PR:voc:LX-9cae0823c4:PST.3MSG>PST.2FSG	LX-9cae0823c4:PST.3MSG>PST.2FSG	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.2FSG	PST,2,SG,FEM	שָׁבִית	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2FSG	heb_voc:32189|heb:31627|heb_voc:32186|heb:31636	unimorph_heb	False		PST.2FSG	False	7
PR:voc:LX-9cae0823c4:PST.3MSG>PST.3FSG	LX-9cae0823c4:PST.3MSG>PST.3FSG	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.3FSG	PST,3,SG,FEM	שָׁבְתָה	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.3FSG	heb_voc:32189|heb:31627|heb_voc:32184|heb:31640	unimorph_heb	False		PST.3FSG	False	8
PR:voc:LX-9cae0823c4:PST.3MSG>PST.1PL	LX-9cae0823c4:PST.3MSG>PST.1PL	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.1PL	PST,1,PL	שָׁבִינוּ	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.1PL	heb_voc:32189|heb:31627|heb_voc:32185|heb:31634	unimorph_heb	False		PST.1PL	False	9
PR:voc:LX-9cae0823c4:PST.3MSG>PST.2MPL	LX-9cae0823c4:PST.3MSG>PST.2MPL	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.2MPL	PST,2,PL,MASC	שְׁבִיתֶם	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2MPL	heb_voc:32189|heb:31627|heb_voc:32179|heb:31638	unimorph_heb	False		PST.2MPL	False	9
PR:voc:LX-9cae0823c4:PST.3MSG>PST.2FPL	LX-9cae0823c4:PST.3MSG>PST.2FPL	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.2FPL	PST,2,PL,FEM	שְׁבִיתֶן	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.2FPL	heb_voc:32189|heb:31627|heb_voc:32180|heb:31639	unimorph_heb	False		PST.2FPL	False	9
PR:voc:LX-9cae0823c4:PST.3MSG>PST.3PL	LX-9cae0823c4:PST.3MSG>PST.3PL	voc	LX-9cae0823c4	שָׁבָה	PST.3MSG	PST.3PL	PST,3,PL	שָׁבוּ	RT-d21df54caf	שׁבה	שבה	RG-2b55efa3aa	3	PAAL	RT-d21df54caf|PAAL	final_he	C.C.H		False	True	False	False	False	False	True	False	שָׁבָה	SILVER	SILVER	SILVER	SILVER	True	LX-9cae0823c4.PST.3MSG	LX-9cae0823c4.PST.3PL	heb_voc:32189|heb:31627|heb_voc:32190|heb:31629	unimorph_heb	False		PST.3PL	False	6
PR:unv:LX-9cf290ffff:PST.3MSG>PST.1SG	LX-9cf290ffff:PST.3MSG>PST.1SG	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.1SG	PST,1,SG	פרקתי	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.1SG	heb_voc:29795|heb:29942|heb_voc:29798|heb:29950	unimorph_heb	False		PST.1SG	False	5
PR:unv:LX-9cf290ffff:PST.3MSG>PST.2MSG	LX-9cf290ffff:PST.3MSG>PST.2MSG	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.2MSG	PST,2,SG,MASC	פרקת	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2MSG	heb_voc:29795|heb:29942|heb_voc:29799|heb:29948	unimorph_heb	True	LX-9cf290ffff:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-9cf290ffff:PST.3MSG>PST.2FSG	LX-9cf290ffff:PST.3MSG>PST.2FSG	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.2FSG	PST,2,SG,FEM	פרקת	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2FSG	heb_voc:29795|heb:29942|heb_voc:29797|heb:29949	unimorph_heb	True	LX-9cf290ffff:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-9cf290ffff:PST.3MSG>PST.3FSG	LX-9cf290ffff:PST.3MSG>PST.3FSG	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.3FSG	PST,3,SG,FEM	פרקה	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.3FSG	heb_voc:29795|heb:29942|heb_voc:29793|heb:29943	unimorph_heb	False		PST.3FSG	False	4
PR:unv:LX-9cf290ffff:PST.3MSG>PST.1PL	LX-9cf290ffff:PST.3MSG>PST.1PL	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.1PL	PST,1,PL	פרקנו	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.1PL	heb_voc:29795|heb:29942|heb_voc:29796|heb:29947	unimorph_heb	False		PST.1PL	False	5
PR:unv:LX-9cf290ffff:PST.3MSG>PST.2MPL	LX-9cf290ffff:PST.3MSG>PST.2MPL	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.2MPL	PST,2,PL,MASC	פרקתם	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2MPL	heb_voc:29795|heb:29942|heb_voc:29787|heb:29951	unimorph_heb	False		PST.2MPL	False	5
PR:unv:LX-9cf290ffff:PST.3MSG>PST.2FPL	LX-9cf290ffff:PST.3MSG>PST.2FPL	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.2FPL	PST,2,PL,FEM	פרקתן	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2FPL	heb_voc:29795|heb:29942|heb_voc:29788|heb:29952	unimorph_heb	False		PST.2FPL	False	5
PR:unv:LX-9cf290ffff:PST.3MSG>PST.3PL	LX-9cf290ffff:PST.3MSG>PST.3PL	unv	LX-9cf290ffff	פרק	PST.3MSG	PST.3PL	PST,3,PL	פרקו	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.3PL	heb_voc:29795|heb:29942|heb_voc:29794|heb:29944	unimorph_heb	True	LX-9cf290ffff:U2	PST.3PL	False	4
PR:voc:LX-9cf290ffff:PST.3MSG>PST.1SG	LX-9cf290ffff:PST.3MSG>PST.1SG	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.1SG	PST,1,SG	פָּרַקְתִּי	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.1SG	heb_voc:29795|heb:29942|heb_voc:29798|heb:29950	unimorph_heb	False		PST.1SG	False	11
PR:voc:LX-9cf290ffff:PST.3MSG>PST.2MSG	LX-9cf290ffff:PST.3MSG>PST.2MSG	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.2MSG	PST,2,SG,MASC	פָּרַקְתָּ	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2MSG	heb_voc:29795|heb:29942|heb_voc:29799|heb:29948	unimorph_heb	False		PST.2MSG	False	10
PR:voc:LX-9cf290ffff:PST.3MSG>PST.2FSG	LX-9cf290ffff:PST.3MSG>PST.2FSG	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.2FSG	PST,2,SG,FEM	פָּרַקְתְּ	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2FSG	heb_voc:29795|heb:29942|heb_voc:29797|heb:29949	unimorph_heb	False		PST.2FSG	False	10
PR:voc:LX-9cf290ffff:PST.3MSG>PST.3FSG	LX-9cf290ffff:PST.3MSG>PST.3FSG	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.3FSG	PST,3,SG,FEM	פָּרְקָה	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.3FSG	heb_voc:29795|heb:29942|heb_voc:29793|heb:29943	unimorph_heb	False		PST.3FSG	False	8
PR:voc:LX-9cf290ffff:PST.3MSG>PST.1PL	LX-9cf290ffff:PST.3MSG>PST.1PL	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.1PL	PST,1,PL	פָּרַקְנוּ	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.1PL	heb_voc:29795|heb:29942|heb_voc:29796|heb:29947	unimorph_heb	False		PST.1PL	False	10
PR:voc:LX-9cf290ffff:PST.3MSG>PST.2MPL	LX-9cf290ffff:PST.3MSG>PST.2MPL	voc	LX-9cf290ffff	פָּרַק	PST.3MSG	PST.2MPL	PST,2,PL,MASC	פְּרַקְתֶּם	RT-17d5372106	פרק	פרק	RG-17d5372106	3	PAAL	RT-17d5372106|PAAL	strong	C.R.C		True	False	False	False	False	False	False	False	פָּרַק	GOLD	GOLD	GOLD	GOLD	True	LX-9cf290ffff.PST.3MSG	LX-9cf290ffff.PST.2MPL	heb_voc:29795|heb:29942|heb_voc:29787|heb:29951	unimorph_heb	False		PST.2MPL	False	11
